"netease_id","qq_id","name","artist","album","ne_name","ne_artist","qq_name","qq_artist","match_source","synced"
"","1333039","站在你这边","潘玮柏","壁虎漫步","","","站在你这边","潘玮柏","qq_only",""
"","1338416","落花流水","陈奕迅","Life Continues","","","落花流水","陈奕迅","qq_only",""
"","13413","说爱你","蔡依林","看我72变","","","说爱你","蔡依林","qq_only",""
"","13415","骑士精神","蔡依林","看我72变","","","骑士精神","蔡依林","qq_only",""
"","1364271","Two of Us","mini","エレクトハーコーバンバンピカソ","","","Two of Us","mini","qq_only",""
"","138190","白色羽毛","芮恩","Ruien","","","白色羽毛","芮恩","qq_only",""
"","1391967","幻城","许嵩","许嵩早期单曲集","","","幻城","许嵩","qq_only",""
"","140265","祝我生日快乐","温岚","温式效应","","","祝我生日快乐","温岚","qq_only",""
"","1411906","心的距离","陈奕迅","上五楼的快活","","","心的距离","陈奕迅","qq_only",""
"","1436289","irony","ClariS","irony","","","irony","ClariS","qq_only",""
"","1436539","コネクト","ClariS","コネクト(アニメ盤)","","","コネクト","ClariS","qq_only",""
"","1454971","世界が終るまでは…","WANDS","WANDS BEST ～HISTORICAL BEST ALBUM～","","","世界が終るまでは…","WANDS","qq_only",""
"","14573","打开爱","王力宏","不可能错过你","","","打开爱","王力宏","qq_only",""
"","1475371","花は桜 君は美し","生物股长","花は桜 君は美し","","","花は桜 君は美し","生物股长","qq_only",""
"","1476347","纵横江湖","彝人制造","侠客行 电视剧原声带","","","纵横江湖","彝人制造","qq_only",""
"","1492874","βios","澤野弘之","ギルティクラウン オリジナルサウンドトラック","","","βios","澤野弘之","qq_only",""
"","1494222","万有引力","汪苏泷","万有引力","","","万有引力","汪苏泷","qq_only",""
"","1523834","盛夏光年","五月天 阿信","盛夏光年电影主题曲概念专辑","","","盛夏光年","五月天 阿信","qq_only",""
"","1531817","幻听","许嵩","梦游计","","","幻听","许嵩","qq_only",""
"","1570154","Jyurokusai","高桥优","Bokura no Heisei Rock'n Roll","","","Jyurokusai","高桥优","qq_only",""
"","162300","花香","周传雄","我在身边","","","花香","周传雄","qq_only",""
"","1626130","Young For You","GALA","Young For You","","","Young For You","GALA","qq_only",""
"","1647643","风起天阑","河图","风起天阑","","","风起天阑","河图","qq_only",""
"","1647645","第三十八年夏至","河图","风起天阑","","","第三十八年夏至","河图","qq_only",""
"","1649946","着魔","张杰","着魔","","","着魔","张杰","qq_only",""
"","165121","霍元甲","周杰伦","霍元甲","","","霍元甲","周杰伦","qq_only",""
"","165122","献世","周杰伦","霍元甲","","","献世","周杰伦","qq_only",""
"","1652151","ワールドイズマイン","ryo","","","","ワールドイズマイン","ryo","qq_only",""
"","1661080","Credens justitiam","梶浦由记","魔法少女まどか☆マギカ オリジナルサウンドトラックVol.1","","","Credens justitiam","梶浦由记","qq_only",""
"","166614","千年泪","Tank","Fighting！生存之道","","","千年泪","Tank","qq_only",""
"","1722281","HesitationSnow","fripSide","はつゆきさくら COMPLETE SOUNDTRACK","","","HesitationSnow","fripSide","qq_only",""
"","1731799","crossing field","LiSA","Crossing field","","","crossing field","LiSA","qq_only",""
"","1743659","恋人を射ち堕とした日","Sound Horizon","Lost","","","恋人を射ち堕とした日","Sound Horizon","qq_only",""
"","1746577","月半弯","陈坤","渗透","","","月半弯","陈坤","qq_only",""
"","1752099","陽はまた昇る","高桥优","陽はまた昇る","","","陽はまた昇る","高桥优","qq_only",""
"","1752138","優しさの理由","ChouCho","flyleaf","","","優しさの理由","ChouCho","qq_only",""
"","1762530","星屑ビーナス","Aimer","あなたに出会わなければ~夏雪冬花~/星屑ビーナス(期間生産限定アニメ盤)","","","星屑ビーナス","Aimer","qq_only",""
"","1803595","Slapstick","光宗信吉","蔷薇少女原声集[Original.SoundTrack]","","","Slapstick","光宗信吉","qq_only",""
"","180541","专属天使","Tank","花样少年少女 电视剧原声带","","","专属天使","Tank","qq_only",""
"","1806384","RAINBOW GIRL","歌ってみた","","","","RAINBOW GIRL","歌ってみた","qq_only",""
"","182037","天使","五月天","为爱而生","","","天使","五月天","qq_only",""
"","1824721","星の在り処","う～み","The Legend of Heroes Sora no Kiseki Original Sound Track","","","星の在り処","う～み","qq_only",""
"","1826852","Battle of Rose","光宗信吉","TVアニメ「ローゼンメイデン」オリジナルサウンドトラック","","","Battle of Rose","光宗信吉","qq_only",""
"","1828376","光芒","川田麻美","灼眼のシャナF SUPERIORITY SHANAIII vol.3","","","光芒","川田麻美","qq_only",""
"","182969","非你莫属","Tank","延长比赛","","","非你莫属","Tank","qq_only",""
"","1843621","一丝不挂","陈奕迅","Time Flies","","","一丝不挂","陈奕迅","qq_only",""
"","185023","Don't Say It's Too Late","Westlife","World of Our Own (Expanded Edition)","","","Don't Say It's Too Late","Westlife","qq_only",""
"","1854706","Justice","TVサントラ","真月譚 月姫 オリジナルサウンドトラック1","","","Justice","TVサントラ","qq_only",""
"","1855340","Emiya","川井宪次","Fate/Stay night A.OST","","","Emiya","川井宪次","qq_only",""
"","1865614","Etude pour les petites","户越Magome","CLANNAD Original Soundtrack","","","Etude pour les petites","户越Magome","qq_only",""
"","1865619","存在","户越Magome","CLANNAD Original Soundtrack","","","存在","户越Magome","qq_only",""
"","1865621","彼女の本気","户越Magome","CLANNAD Original Soundtrack","","","彼女の本気","户越Magome","qq_only",""
"","1865625","東風","折户伸治","CLANNAD Original Soundtrack","","","東風","折户伸治","qq_only",""
"","1865631","町, 時の流れ, 人","折戸伸治","CLANNAD Original Soundtrack","","","町, 時の流れ, 人","折戸伸治","qq_only",""
"","1865632","資料室のお茶会","折户伸治","CLANNAD Original Soundtrack","","","資料室のお茶会","折户伸治","qq_only",""
"","1865639","小さなてのひら","riya","CLANNAD Original Soundtrack","","","小さなてのひら","riya","qq_only",""
"","1865641","潮鳴り","折户伸治","CLANNAD Original Soundtrack","","","潮鳴り","折户伸治","qq_only",""
"","1865642","潮鳴りⅡ","折户伸治","CLANNAD Original Soundtrack","","","潮鳴りⅡ","折户伸治","qq_only",""
"","1865650","－影二つ－","riya","CLANNAD Original Soundtrack","","","－影二つ－","riya","qq_only",""
"","1876534","封印解除","根岸貴幸","カードキャプターさくら ― オリジナル・サウンドトラック 2","","","封印解除","根岸貴幸","qq_only",""
"","1958819","Silver Scrapes","Danny McCarthy","","","","Silver Scrapes","Danny McCarthy","qq_only",""
"","200255722","光年之外","G.E.M. 邓紫棋","光年之外","","","光年之外","G.E.M. 邓紫棋","qq_only",""
"","200397365","三生三世","张杰","三生三世十里桃花 电视剧原声专辑","","","三生三世","张杰","qq_only",""
"","200519549","红昭愿","音阙诗听","诗","","","红昭愿","音阙诗听","qq_only",""
"","200520421","被成全","苏琛","被成全","","","被成全","苏琛","qq_only",""
"","200520506","TAKE ME HIGHER","V6","ウルトラマンシリーズ放送開始50年 ウルトラマン主題歌大全集 1966-2016","","","TAKE ME HIGHER","V6","qq_only",""
"","200732335","Shape of You","Ed Sheeran","÷ (Deluxe)","","","Shape of You","Ed Sheeran","qq_only",""
"","200901270","人理の光","芳賀敬太","Fate/Grand Order Original Soundtrack Ⅰ","","","人理の光","芳賀敬太","qq_only",""
"","200901277","運命 ～GRAND BATTLE～","芳賀敬太","Fate/Grand Order Original Soundtrack Ⅰ","","","運命 ～GRAND BATTLE～","芳賀敬太","qq_only",""
"","200901279","賑やかな旅路","芳賀敬太","Fate/Grand Order Original Soundtrack Ⅰ","","","賑やかな旅路","芳賀敬太","qq_only",""
"","200901280","不屈の覚悟","芳賀敬太","Fate/Grand Order Original Soundtrack Ⅰ","","","不屈の覚悟","芳賀敬太","qq_only",""
"","200901298","獅子の玉座","芳賀敬太","Fate/Grand Order Original Soundtrack Ⅰ","","","獅子の玉座","芳賀敬太","qq_only",""
"","200901318","outbreak ～FGO～","芳賀敬太","Fate/Grand Order Original Soundtrack Ⅰ","","","outbreak ～FGO～","芳賀敬太","qq_only",""
"","200901320","色彩 ～雪花の盾～","Fate/Grand Order","Fate/Grand Order Original Soundtrack Ⅰ","","","色彩 ～雪花の盾～","Fate/Grand Order","qq_only",""
"","200901321","色彩 ～訣別の時来たれり～","Fate/Grand Order","Fate/Grand Order Original Soundtrack Ⅰ","","","色彩 ～訣別の時来たれり～","Fate/Grand Order","qq_only",""
"","201241998","美葉院 秀一 ～アイアムビヨウイン","岩垂徳行","逆転裁判5 オリジナル・サウンドトラック","","","美葉院 秀一 ～アイアムビヨウイン","岩垂徳行","qq_only",""
"","201242027","運命のイリーガル","岩垂徳行","逆転裁判5 オリジナル・サウンドトラック","","","運命のイリーガル","岩垂徳行","qq_only",""
"","201479732","The Carol of the Old Ones","H. P. Lovecraft Historical Society","A Very Scary Solstice","","","The Carol of the Old Ones","H. P. Lovecraft Historical Society","qq_only",""
"","201845690","眉间雪","晴愔","","","","眉间雪","晴愔","qq_only",""
"","202085510","LAST STARDUST","Aimer","BEST SELECTION ""noir""","","","LAST STARDUST","Aimer","qq_only",""
"","202139798","ずっと…","花澤香菜","～俺の妹がこんなに可愛いわけがない。Complete Collection+～俺妹。コンプ+!","","","ずっと…","花澤香菜","qq_only",""
"","202220098","初恋","东山奈央","イマココ/月がきれい (アニメ盤)","","","初恋","东山奈央","qq_only",""
"","202220099","月がきれい","东山奈央","イマココ/月がきれい (アニメ盤)","","","月がきれい","东山奈央","qq_only",""
"","202221028","イマココ","东山奈央","イマココ / 月がきれい","","","イマココ","东山奈央","qq_only",""
"","202550561","永不失联的爱","Eric周兴哲","如果雨之后","","","永不失联的爱","Eric周兴哲","qq_only",""
"","202553248","桃花诺","G.E.M. 邓紫棋","上古情歌 电视剧原声带","","","桃花诺","G.E.M. 邓紫棋","qq_only",""
"","202689328","不见有情","河图","不见有情","","","不见有情","河图","qq_only",""
"","202812249","THERE IS A REASON","铃木木乃美","「ノーゲーム・ノーライフ」コンプリートソングス「NO SONG NO LIFE」","","","THERE IS A REASON","铃木木乃美","qq_only",""
"","2033910","练习","刘德华","练习","","","练习","刘德华","qq_only",""
"","203452608","Белая кошка","Мельница","Зов крови","","","Белая кошка","Мельница","qq_only",""
"","203498717","不谓侠","萧忆情Alex","萧音弥漫","","","不谓侠","萧忆情Alex","qq_only",""
"","203514080","Warriors","Imagine Dragons","Warriors","","","Warriors","Imagine Dragons","qq_only",""
"","203662365","さがしもの","Humbert Humbert","おかえりなさい","","","さがしもの","Humbert Humbert","qq_only",""
"","203723776","Sugar","Maroon 5","Sugar","","","Sugar","Maroon 5","qq_only",""
"","203861946","Legends Never Die 传奇永不熄","英雄联盟","Legends Never Die","","","Legends Never Die 传奇永不熄","英雄联盟","qq_only",""
"","204177261","you are my king","梶浦由记","Fate/Zero Original Soundtrack","","","you are my king","梶浦由记","qq_only",""
"","204326896","花の唄","Aimer","ONE / 花の唄 / 六等星の夜 Magic Blue ver.","","","花の唄","Aimer","qq_only",""
"","204524531","一刀繚乱","六花","一刀繚乱","","","一刀繚乱","六花","qq_only",""
"","211748007","ウルトラの奇跡","Project DMM","ウルトラマンマックス SONG COLLECTION","","","ウルトラの奇跡","Project DMM","qq_only",""
"","212013053","清廉なるHeretics","DracoVirgo","清廉なるHeretics","","","清廉なるHeretics","DracoVirgo","qq_only",""
"","212414376","エウテルペ","EGOIST","Greatest Hits 2011-2017 Alter Ego","","","エウテルペ","EGOIST","qq_only",""
"","212656958","黑夜问白天","林俊杰","黑夜问白天","","","黑夜问白天","林俊杰","qq_only",""
"","212877015","最美的期待","周笔畅","最美的期待","","","最美的期待","周笔畅","qq_only",""
"","213016722","逆光","坂本真綾","逆光","","","逆光","坂本真綾","qq_only",""
"","213079190","不染","毛不易","香蜜沉沉烬如霜 电视原声音乐专辑","","","不染","毛不易","qq_only",""
"","213086592","Lemon","米津玄師","レモン","","","Lemon","米津玄師","qq_only",""
"","213224236","牧马城市","毛不易","老男孩 电视剧原声带","","","牧马城市","毛不易","qq_only",""
"","213446265","Lose Your Way","Fate/Grand Order","Fate/Grand Order Original Soundtrack Ⅱ","","","Lose Your Way","Fate/Grand Order","qq_only",""
"","213446273","Indelible illusion","Fate/Grand Order","Fate/Grand Order Original Soundtrack Ⅱ","","","Indelible illusion","Fate/Grand Order","qq_only",""
"","213876746","The Imperial March (Darth Vader's Theme)","John Williams","Star Wars: The Empire Strikes Back (Original Motion Picture Soundtrack)","","","The Imperial March (Darth Vader's Theme)","John Williams","qq_only",""
"","214003654","浪人琵琶","胡66","浪人琵琶","","","浪人琵琶","胡66","qq_only",""
"","214043333","可能否","木小雅","可能否（新版）","","","可能否","木小雅","qq_only",""
"","214119930","二者穿一","六花","二者穿一","","","二者穿一","六花","qq_only",""
"","214172912","只要平凡","张杰","只要平凡","","","只要平凡","张杰","qq_only",""
"","214789151","Riverside","Agnes Obel","Riverside","","","Riverside","Agnes Obel","qq_only",""
"","215051396","色彩","坂本真綾","逆光","","","色彩","坂本真綾","qq_only",""
"","215226172","春夏秋冬","sumika","ファンファーレ / 春夏秋冬","","","春夏秋冬","sumika","qq_only",""
"","215400896","盗墓笔记·十年人间","李常超（Lao乾妈）","盗墓笔记·十年人间","","","盗墓笔记·十年人间","李常超（Lao乾妈）","qq_only",""
"","216478392","紅蓮の弓矢","Linked Horizon","紅蓮の弓矢(TVサイズver.)","","","紅蓮の弓矢","Linked Horizon","qq_only",""
"","2166066","Viva La Vida","Coldplay","Viva La Vida or Death and All His Friends","","","Viva La Vida","Coldplay","qq_only",""
"","217428815","陈冠希 - 战争","DJ Felix","战争Remix","","","陈冠希 - 战争","DJ Felix","qq_only",""
"","217506962","Monster","Starset","Vessels 2.0","","","Monster","Starset","qq_only",""
"","217511802","RISE","The Glitch Mob","2018全球总决赛","","","RISE","The Glitch Mob","qq_only",""
"","217598434","赤伶","HITA","赤伶","","","赤伶","HITA","qq_only",""
"","217935874","不可思議のカルテ","瀬戸麻沙美","【青春ブタ野郎はバニーガール先輩の夢を見ない】不可思議のカルテ","","","不可思議のカルテ","瀬戸麻沙美","qq_only",""
"","218507265","Brüder im Herzen","Santiano","Haithabu - Im Auge des Sturms","","","Brüder im Herzen","Santiano","qq_only",""
"","218509453","星屑ビーナス","Aimer","あなたに出会わなければ～夏雪冬花～ / 星屑ビーナス","","","星屑ビーナス","Aimer","qq_only",""
"","218764498","伴宅日记","千月兔","伴宅日记","","","伴宅日记","千月兔","qq_only",""
"","219081734","Ref:rain","Aimer","リフレイン","","","Ref:rain","Aimer","qq_only",""
"","219123790","Natural","Imagine Dragons","Origins (Deluxe)","","","Natural","Imagine Dragons","qq_only",""
"","219154920","Rage your dream","m.o.v.e","頭文字D Final Best Collection","","","Rage your dream","m.o.v.e","qq_only",""
"","221214293","Something In The Way","Nirvana","Nevermind (Remastered) [Explicit]","","","Something In The Way","Nirvana","qq_only",""
"","221695451","绝代风华","许嵩","绝代风华","","","绝代风华","许嵩","qq_only",""
"","2244095","Scarborough Fair","Sarah Brightman","La Luna","","","Scarborough Fair","Sarah Brightman","qq_only",""
"","226804371","花びらたちのマーチ","Aimer","I beg you / 花びらたちのマーチ / Sailing","","","花びらたちのマーチ","Aimer","qq_only",""
"","227829393","一半人生","五月天 阿信","一半人生","","","一半人生","五月天 阿信","qq_only",""
"","228283602","カワキヲアメク","美波","カワキヲアメク","","","カワキヲアメク","美波","qq_only",""
"","229110452","Johnny Boy","Santiano","Von Liebe, Tod und Freiheit","","","Johnny Boy","Santiano","qq_only",""
"","229256745","一剑天涯","萧忆情Alex","一剑天涯","","","一剑天涯","萧忆情Alex","qq_only",""
"","229387533","山河图","凤凰传奇","山河图","","","山河图","凤凰传奇","qq_only",""
"","229524726","冠世一战","言和","冠世一战","","","冠世一战","言和","qq_only",""
"","229660624","Counting Stars","OneRepublic","Native","","","Counting Stars","OneRepublic","qq_only",""
"","230397538","秘密","sumika","Chime","","","秘密","sumika","qq_only",""
"","230488374","说书人","暗杠","说书人","","","说书人","暗杠","qq_only",""
"","231011737","Fighter","KANA-BOON","Fighter","","","Fighter","KANA-BOON","qq_only",""
"","232222090","50 Ways to Say Goodbye","Train","California 37","","","50 Ways to Say Goodbye","Train","qq_only",""
"","232265327","Thest","KOCHO","Fate/Grand Order Original Soundtrack III","","","Thest","KOCHO","qq_only",""
"","232265771","この惑星で、ただ一つだけ","saya","Fate/Grand Order Original Soundtrack III","","","この惑星で、ただ一つだけ","saya","qq_only",""
"","232265773","二者穿一","六花","Fate/Grand Order Original Soundtrack III","","","二者穿一","六花","qq_only",""
"","232353775","Runnin'","Adam Lambert","Trespassing (Deluxe Version) [Explicit]","","","Runnin'","Adam Lambert","qq_only",""
"","232362004","Pretender","Official髭男dism","Pretender","","","Pretender","Official髭男dism","qq_only",""
"","233024132","空は高く風は歌う","春奈るな","空は高く風は歌う","","","空は高く風は歌う","春奈るな","qq_only",""
"","233457925","深淵のデカダンス","岡田梨央","深淵のデカダンス","","","深淵のデカダンス","岡田梨央","qq_only",""
"","233555","Lydia","F.I.R.飞儿乐团","飞儿乐团","","","Lydia","F.I.R.飞儿乐团","qq_only",""
"","233698966","壁上观","一棵小葱","壁上观","","","壁上观","一棵小葱","qq_only",""
"","234167205","参全世界","乃藍","参全世界","","","参全世界","乃藍","qq_only",""
"","234249497","courage","戸松遥","Courage","","","courage","戸松遥","qq_only",""
"","234630015","雲雀","ASCA","RUST / 雲雀 / 光芒","","","雲雀","ASCA","qq_only",""
"","235883438","玫瑰少年","五月天","玫瑰少年","","","玫瑰少年","五月天","qq_only",""
"","236020925","竈門炭治郎のうた","椎名豪","竈門炭治郎のうた","","","竈門炭治郎のうた","椎名豪","qq_only",""
"","236025556","Daisy","Aimer","Torches","","","Daisy","Aimer","qq_only",""
"","236025558","Torches","Aimer","Torches","","","Torches","Aimer","qq_only",""
"","236114794","月满清爵","李蚊香","月满清爵","","","月满清爵","李蚊香","qq_only",""
"","236541376","Teeth","5 Seconds Of Summer","Teeth","","","Teeth","5 Seconds Of Summer","qq_only",""
"","236898229","Zero Eclipse","澤野弘之","「進撃の巨人」Season3 オリジナル・サウンドトラック","","","Zero Eclipse","澤野弘之","qq_only",""
"","237134","天高地厚","信乐团","One Night@火星演唱会","","","天高地厚","信乐团","qq_only",""
"","237388706","雲雀","ASCA","RUST / 雲雀 / 光芒","","","雲雀","ASCA","qq_only",""
"","237769590","STAND-ALONE","Aimer","STAND-ALONE","","","STAND-ALONE","Aimer","qq_only",""
"","237773700","说好不哭 (with 五月天阿信)","周杰伦","说好不哭（with 五月天阿信）","","","说好不哭 (with 五月天阿信)","周杰伦","qq_only",""
"","240359204","Phantom Joke","UNISON SQUARE GARDEN","Phantom Joke(初回限定盤)","","","Phantom Joke","UNISON SQUARE GARDEN","qq_only",""
"","240460430","Wings (feat. Casey Lee Williams)","Jeff Williams","RWBY, Vol. 1 (Music from the Rooster Teeth Series)","","","Wings (feat. Casey Lee Williams)","Jeff Williams","qq_only",""
"","240711173","雪の雫","高桥优","","","","雪の雫","高桥优","qq_only",""
"","241180430","HesitationSnow","fripSide","はつゆきさくら 予約特典 スペシャルサウンドトラック","","","HesitationSnow","fripSide","qq_only",""
"","242254267","悬溺","葛东琪","第二街区","","","悬溺","葛东琪","qq_only",""
"","2447473","アムリタ","牧野由依","「劇場版 ツバサ・クロニクル　鳥カゴの国の姫君」主題歌　アムリタ","","","アムリタ","牧野由依","qq_only",""
"","245584372","英雄","doa","英雄","","","英雄","doa","qq_only",""
"","2456365","No pain, No game","ナノ","No pain, No game <ナノver.>","","","No pain, No game","ナノ","qq_only",""
"","2457676","凤凰劫","河图","河图精选","","","凤凰劫","河图","qq_only",""
"","2458612","秋桜","柴田淳","COVER 70's","","","秋桜","柴田淳","qq_only",""
"","246285431","колыбельная (Kolybel'naja)","Rauf & Faik","колыбельная (Kolybel'naja)","","","колыбельная (Kolybel'naja)","Rauf & Faik","qq_only",""
"","246492240","麻雀","李荣浩","麻雀","","","麻雀","李荣浩","qq_only",""
"","247261229","我是如此相信","周杰伦","我是如此相信","","","我是如此相信","周杰伦","qq_only",""
"","247294300","夜に駆ける","YOASOBI","夜に駆ける","","","夜に駆ける","YOASOBI","qq_only",""
"","247347346","句号","G.E.M. 邓紫棋","摩天动物园","","","句号","G.E.M. 邓紫棋","qq_only",""
"","247511374","春夏秋冬","sumika","ファンファーレ / 春夏秋冬","","","春夏秋冬","sumika","qq_only",""
"","2478002","想太多","李玖哲","想太多","","","想太多","李玖哲","qq_only",""
"","250911746","紅蓮華","LiSA","紅蓮華","","","紅蓮華","LiSA","qq_only",""
"","252566356","あの夢をなぞって","YOASOBI","あの夢をなぞって","","","あの夢をなぞって","YOASOBI","qq_only",""
"","253335451","Prover","milet","Prover / Tell me","","","Prover","milet","qq_only",""
"","253335452","Tell me","milet","Prover / Tell me","","","Tell me","milet","qq_only",""
"","253402959","Speed of Light","塞壬唱片-MSR","Speed of Light","","","Speed of Light","塞壬唱片-MSR","qq_only",""
"","255394586","marie","Aimer","春はゆく / marie","","","marie","Aimer","qq_only",""
"","255394588","春はゆく","Aimer","春はゆく / marie","","","春はゆく","Aimer","qq_only",""
"","257954570","翼をください","樱高轻音部","ふわふわ時間","","","翼をください","樱高轻音部","qq_only",""
"","259379","黄昏","周传雄","爱情保鲜盒","","","黄昏","周传雄","qq_only",""
"","261126356","ハルジオン","YOASOBI","ハルジオン","","","ハルジオン","YOASOBI","qq_only",""
"","261268884","万有引力","汪苏泷","汪苏泷原创合集","","","万有引力","汪苏泷","qq_only",""
"","262151434","Désir","ina喵","Désir","","","Désir","ina喵","qq_only",""
"","2634923","天机","MP魔幻力量","射手","","","天机","MP魔幻力量","qq_only",""
"","2635393","銀色飛行船","supercell","銀色飛行船","","","銀色飛行船","supercell","qq_only",""
"","263960620","Tell me","milet","eyes","","","Tell me","milet","qq_only",""
"","263960623","Drown","milet","eyes","","","Drown","milet","qq_only",""
"","263960625","Prover","milet","eyes","","","Prover","milet","qq_only",""
"","268686156","漠河舞厅","柳爽","1st.星球","","","漠河舞厅","柳爽","qq_only",""
"","268882784","Untitled world","ReoNa","Untitled world","","","Untitled world","ReoNa","qq_only",""
"","270100094","たぶん","YOASOBI","たぶん","","","たぶん","YOASOBI","qq_only",""
"","272291133","CLEAR","坂本真綾","シングルコレクション+ アチコチ","","","CLEAR","坂本真綾","qq_only",""
"","273032704","天下","张杰","听！我们的歌","","","天下","张杰","qq_only",""
"","273465228","化身孤岛的鲸","周深","化身孤岛的鲸","","","化身孤岛的鲸","周深","qq_only",""
"","275094701","群青","YOASOBI","群青","","","群青","YOASOBI","qq_only",""
"","276185374","人间惊鸿客","叶里","人间惊鸿客","","","人间惊鸿客","叶里","qq_only",""
"","276530832","寸缕","河图","寸缕","","","寸缕","河图","qq_only",""
"","277438634","交换余生","林俊杰","交换余生","","","交换余生","林俊杰","qq_only",""
"","278232272","断桥残雪","许嵩","许嵩早期单曲集","","","断桥残雪","许嵩","qq_only",""
"","278793284","不梦等闲","河图","不梦等闲","","","不梦等闲","河图","qq_only",""
"","279943274","明鏡肆水","KOCHO","明鏡肆水","","","明鏡肆水","KOCHO","qq_only",""
"","281506863","嘉宾","张远","嘉宾","","","嘉宾","张远","qq_only",""
"","2836092","Roundabout","Yes","Yesstory","","","Roundabout","Yes","qq_only",""
"","284317696","不将就","李荣浩","不将就","","","不将就","李荣浩","qq_only",""
"","2847977","Get Over","Dream","Get Over Mix (Single)","","","Get Over","Dream","qq_only",""
"","285416284","光辉岁月","BEYOND","BEYOND珍藏版 I","","","光辉岁月","BEYOND","qq_only",""
"","287830022","ハルカ","YOASOBI","ハルカ","","","ハルカ","YOASOBI","qq_only",""
"","287838661","アンコール","YOASOBI","THE BOOK","","","アンコール","YOASOBI","qq_only",""
"","288425509","Drown","milet","Drown / You & I","","","Drown","milet","qq_only",""
"","288584812","野心","薛之谦","天外来物","","","野心","薛之谦","qq_only",""
"","288607605","初恋 (アルバム・ヴァージョン)","村下孝蔵","ひとりぼっちのあなたに 〜村下孝蔵選曲集〜","","","初恋 (アルバム・ヴァージョン)","村下孝蔵","qq_only",""
"","289448163","怪物","YOASOBI","怪物","","","怪物","YOASOBI","qq_only",""
"","291692590","唯一","告五人","运气来得若有似无","","","唯一","告五人","qq_only",""
"","292356870","春を告げる","yama","春を告げる","","","春を告げる","yama","qq_only",""
"","292664234","優しい彗星","YOASOBI","優しい彗星","","","優しい彗星","YOASOBI","qq_only",""
"","293434","Back In Black","AC/DC","Back In Black","","","Back In Black","AC/DC","qq_only",""
"","295404119","BRE@TH//LESS","澤野弘之","アルドノア・ゼロ オリジナル・サウンドトラック","","","BRE@TH//LESS","澤野弘之","qq_only",""
"","2975673","搞笑","罗志祥","潮男正传","","","搞笑","罗志祥","qq_only",""
"","298549495","Wellerman","Santiano","Wellerman","","","Wellerman","Santiano","qq_only",""
"","307890377","Cry Baby","Official髭男dism","Cry Baby","","","Cry Baby","Official髭男dism","qq_only",""
"","308529092","もう少しだけ","YOASOBI","もう少しだけ","","","もう少しだけ","YOASOBI","qq_only",""
"","309406759","閃光の行方【「英雄伝説 閃の軌跡ＩＩ」オープニングテーマ】","Falcom Sound Team J.D.K.","閃光の行方【「英雄伝説 閃の軌跡ＩＩ」オープニングテーマ】","","","閃光の行方【「英雄伝説 閃の軌跡ＩＩ」オープニングテーマ】","Falcom Sound Team J.D.K.","qq_only",""
"","310083400","栖凰","三无Marblue","忘川风华录翻唱合集","","","栖凰","三无Marblue","qq_only",""
"","311338","My Love","Westlife","Coast To Coast (Expanded Edition)","","","My Love","Westlife","qq_only",""
"","311354","Swear It Again","Westlife","Live At Wembley Arena 10the March 2001","","","Swear It Again","Westlife","qq_only",""
"","311356","Seasons In The Sun","Westlife","Live At Wembley Arena 10the March 2001","","","Seasons In The Sun","Westlife","qq_only",""
"","312910950","Operation Blade","塞壬唱片-MSR","危机合约 黄铁·利刃·燃灰OST","","","Operation Blade","塞壬唱片-MSR","qq_only",""
"","313819266","三原色","YOASOBI","三原色","","","三原色","YOASOBI","qq_only",""
"","315198","I Surrender","Céline Dion","A New Day Has Come","","","I Surrender","Céline Dion","qq_only",""
"","315748000","My Darling","Fate/Grand Order","Fate/Grand Order Waltz in the MOONLIGHT/LOSTROOM song material","","","My Darling","Fate/Grand Order","qq_only",""
"","315748001","悲しき炎","Fate/Grand Order","Fate/Grand Order Waltz in the MOONLIGHT/LOSTROOM song material","","","悲しき炎","Fate/Grand Order","qq_only",""
"","315748002","奇跡の彼方","Fate/Grand Order","Fate/Grand Order Waltz in the MOONLIGHT/LOSTROOM song material","","","奇跡の彼方","Fate/Grand Order","qq_only",""
"","315748003","Last Dance","Fate/Grand Order","Fate/Grand Order Waltz in the MOONLIGHT/LOSTROOM song material","","","Last Dance","Fate/Grand Order","qq_only",""
"","318931533","STAY","The Kid LAROI","F*CK LOVE 3+: OVER YOU (Explicit)","","","STAY","The Kid LAROI","qq_only",""
"","320315208","时光洪流","程响","时光洪流","","","时光洪流","程响","qq_only",""
"","321243404","万象长安","剑网3","万象长安（《剑网3》十二周年纪念主题曲）","","","万象长安","剑网3","qq_only",""
"","321417701","Moody Wind","Anthony Lazaro","Moody Wind","","","Moody Wind","Anthony Lazaro","qq_only",""
"","321565147","生命線","ReoNa","月姫 -A piece of blue glass moon- THEME SONG E.P.","","","生命線","ReoNa","qq_only",""
"","3223506","画沙","袁咏琳","袁咏琳 Cindy","","","画沙","袁咏琳","qq_only",""
"","323960584","泣き虫空に可愛い傘","高橋優","","","","泣き虫空に可愛い傘","高橋優","qq_only",""
"","328262786","戒烟","李荣浩","戒烟","","","戒烟","李荣浩","qq_only",""
"","330621481","茉莉雨","林俊杰","新地球","","","茉莉雨","林俊杰","qq_only",""
"","330621487","生生","林俊杰","新地球","","","生生","林俊杰","qq_only",""
"","330621488","爱的鼓励","林俊杰","新地球","","","爱的鼓励","林俊杰","qq_only",""
